ID,Date,Station,Vol,Taxa,PageNumber,Genus,Species,Tax auth,Area,No Specimens,Notes,depth (fathoms),lat,long,Expedition if not challenger
16230,,272,18,Radiolaria,942,Archicircus,primordialis,n. sp.,,,,,,,
16231,,273,18,Radiolaria,942,Archicircus,primordialis,n. sp.,,,,,,,
16232,,274,18,Radiolaria,942,Archicircus,primordialis,n. sp.,,,,,,,
16233,,295,18,Radiolaria,942,Archicircus,hexacanthus,n. sp.,,,,,,,
16234,,268,18,Radiolaria,943,Archicircus,triglyphus,n. sp.,,,,,,,
16235,,332,18,Radiolaria,943,Archicircus,sexangularis,n. sp.,,,,,,,
16236,,300,18,Radiolaria,944,Lithocircus,quadricornis,n. sp.,,,,,,,
16237,,354,18,Radiolaria,944,Lithocircus,decimalis,n. sp.,,,surface,,,,
16238,,265,18,Radiolaria,944,Lithocircus,hexablastus,n. sp.,,,,,,,
16239,,266,18,Radiolaria,944,Lithocircus,hexablastus,n. sp.,,,,,,,
16240,,267,18,Radiolaria,944,Lithocircus,hexablastus,n. sp.,,,,,,,
16241,,268,18,Radiolaria,944,Lithocircus,hexablastus,n. sp.,,,,,,,
16242,,225,18,Radiolaria,944,Lithocircus,crambessa,n. sp.,,,,,,,
16243,,272,18,Radiolaria,944,Lithocircus,tarandus,n. sp.,,,surface,,,,
16244,,253,18,Radiolaria,945,Lithocircus,furcatus,n. sp.,,,,,,,
16245,,354,18,Radiolaria,945,Lithocircus,magnificus,n. sp.,,,surface,,,,
16246,,265,18,Radiolaria,946,Zygocircus,sagittalis,n. sp.,,,,,,,
16247,,266,18,Radiolaria,946,Zygocircus,sagittalis,n. sp.,,,,,,,
16248,,267,18,Radiolaria,946,Zygocircus,sagittalis,n. sp.,,,,,,,
16249,,268,18,Radiolaria,946,Zygocircus,sagittalis,n. sp.,,,,,,,
16250,,338,18,Radiolaria,946,Zygocircus,tetragonus,n. sp.,,,,,,,
16251,,335,18,Radiolaria,946,Zygocircus,rhombicus,n. sp.,,,,,,,
16252,,268,18,Radiolaria,946,Zygocircus,pentagonus,n. sp.,,,,,,,
16253,,241,18,Radiolaria,947,Zygocircus,hexagonus,n.sp.,,1,,2300,,,
16254,,,18,Radiolaria,947,Zygpcircus,triquetrus,n.sp.,"Mediterranean, Atlantic, Pacific",1,,Surface,,,
16255,,263,18,Radiolaria,947,Zygocircus,dodecanthus,n.sp.,,1,,2650-2900,,,
16256,,264,18,Radiolaria,947,Zygocircus,dodecanthus,n.sp.,,1,,2650-2900,,,
16257,,265,18,Radiolaria,947,Zygocircus,dodecanthus,n.sp.,,1,,2650-2900,,,
16258,,266,18,Radiolaria,947,Zygocircus,dodecanthus,n.sp.,,1,,2650-2900,,,
16259,,267,18,Radiolaria,947,Zygocircus,dodecanthus,n.sp.,,1,,2650-2900,,,
16260,,268,18,Radiolaria,947,Zygocircus,dodecanthus,n.sp.,,1,,2650-2900,,,
16261,,266,18,Radiolaria,947,Zygocircus,acacia,n.sp.,,1,,2750,,,
16262,,,18,Radiolaria,947,Zygocircus,polygonus,n.sp.,"Atlantic, Pacific",1,Also fossil in Barbados,,,,
16263,,,18,Radiolaria,948,Zygocircus,butschlii,n.sp.,Barbados,1,"Fossil, umlaut on u",,,,
16264,,,18,Radiolaria,948,Zygocircus,productus,Butschli,"Mediterranean, Atlantic, Pacific",1,,Surface,,,
16265,,256,18,Radiolaria,948,Dendrocircus,quadrangulus,n.sp.,,,,2950,,,
16266,,342,18,Radiolaria,949,Dendrocircus,dodecancistra,n.sp.,,1,,1445,,,
16267,,266,18,Radiolaria,949,Dendrocircus,arborescens,n.sp.,,1,,Surface,,,
16268,,267,18,Radiolaria,949,Dendrocircus,arborescens,n.sp.,,1,,Surface,,,
16269,,268,18,Radiolaria,949,Dendrocircus,arborescens,n.sp.,,1,,Surface,,,
16270,,269,18,Radiolaria,949,Dendrocircus,arborescens,n.sp.,,1,,Surface,,,
16271,,270,18,Radiolaria,949,Dendrocircus,arborescens,n.sp.,,1,,Surface,,,
16272,,271,18,Radiolaria,949,Dendrocircus,arborescens,n.sp.,,1,,Surface,,,
16273,,272,18,Radiolaria,949,Dendrocircus,arborescens,n.sp.,,1,,Surface,,,
16274,,273,18,Radiolaria,949,Dendrocircus,arborescens,n.sp.,,1,,Surface,,,
16275,,274,18,Radiolaria,949,Dendrocircus,arborescens,n.sp.,,1,,Surface,,,
16276,,274,18,Radiolaria,949,Dendrocircus,elegans,n.sp.,,1,,2750,,,
16277,,,18,Radiolaria,950,Dendrocircus,barbadensis,n.sp.,Barbados,1,Fossil,,,,
16278,,255,18,Radiolaria,950,Dendrocircus,stalactites,n.sp.,,1,,4475,,,
16279,,348,18,Radiolaria,951,Cortina,typus,n.sp.,,1,,2450,,,
16280,,268,18,Radiolaria,951,Cortina,conifera,n.sp.,,1,,2900,,,
16281,,332,18,Radiolaria,951,Cortina,furcata,n.sp.,,1,,2200,,,
16282,,266,18,Radiolaria,951,Cortina,dendroides,n.sp.,,1,,2350-2925,,,
16283,,267,18,Radiolaria,951,Cortina,dendroides,n.sp.,,1,,2350-2925,,,
16284,,268,18,Radiolaria,951,Cortina,dendroides,n.sp.,,1,,2350-2925,,,
16285,,269,18,Radiolaria,951,Cortina,dendroides,n.sp.,,1,,2350-2925,,,
16286,,270,18,Radiolaria,951,Cortina,dendroides,n.sp.,,1,,2350-2925,,,
16287,,271,18,Radiolaria,951,Cortina,dendroides,n.sp.,,1,,2350-2925,,,
16288,,272,18,Radiolaria,951,Cortina,dendroides,n.sp.,,1,,2350-2925,,,
16289,,273,18,Radiolaria,951,Cortina,dendroides,n.sp.,,1,,2350-2925,,,
16290,,274,18,Radiolaria,951,Cortina,dendroides,n.sp.,,1,,2350-2925,,,
16291,,265,18,Radiolaria,952,Cortina,cervina,n.sp.,,1,,2900,,,
16292,,266,18,Radiolaria,952,Stephanium,quadrupes,n.sp.,,1,,2750,,,
16293,,272,18,Radiolaria,952,Stephanium,tetrapus,n.sp.,,1,,2600,,,
16294,,265,18,Radiolaria,956,Semantis,biforis,n.sp.,,1,,2700-2900,,,
16295,,266,18,Radiolaria,956,Semantis,biforis,n.sp.,,1,,2700-2900,,,
16296,,267,18,Radiolaria,956,Semantis,biforis,n.sp.,,1,,2700-2900,,,
16297,,268,18,Radiolaria,956,Semantis,biforis,n.sp.,,1,,2700-2900,,,
16298,,244,18,Radiolaria,957,Semantis,distoma,n. sp.,,,,,,,
16299,,225,18,Radiolaria,957,Semantis,diplya,n. sp.,,,,,,,
16300,,300,18,Radiolaria,957,Semantis,sigillum,n. sp.,,,,,,,
16301,,348,18,Radiolaria,957,Semantis,distephanus,n. sp.,,,surface,,,,
16302,,351,18,Radiolaria,958,Semantrum,quadrifore,n. sp.,,,surface,,,,
16303,,265,18,Radiolaria,959,Semantrum,tetrastoma,n. sp.,,,,,,,
16304,,266,18,Radiolaria,959,Semantrum,tetrastoma,n. sp.,,,,,,,
16305,,267,18,Radiolaria,959,Semantrum,tetrastoma,n. sp.,,,,,,,
16306,,268,18,Radiolaria,959,Semantrum,tetrastoma,n. sp.,,,,,,,
16307,,253,18,Radiolaria,959,Semantrum,tetrapylum,n. sp.,,,,,,,
16308,,347,18,Radiolaria,959,Semantrum,sphragisma,n. sp.,,,Also a fossil in barbados,,,,
16309,,271,18,Radiolaria,960,Semantrum,signarium,n. sp.,,,,,,,
16310,,265,18,Radiolaria,960,Semantidium,hexastoma,n. sp.,,,,,,,
16311,,348,18,Radiolaria,960,Semantidium,sexangulum,n. sp.,,,,,,,
16312,,241,18,Radiolaria,961,Semantidium,signatorium,n. sp.,,,,,,,
16313,,,18,Radiolaria,962,Clathrocirus,hexaporus,n. sp.,,,surface; cosmopolitan,,,,
16314,,348,18,Radiolaria,962,Clathrocirus,octoporus,n. sp.,,,,,,,
16315,,256,18,Radiolaria,962,Clathrocirus,decaporus,n. sp.,,,,,,,
16316,,271,18,Radiolaria,962,Clathrocirus,stapedius,n. sp.,,,,,,,
16317,,272,18,Radiolaria,963,Clathrocirus,dictyospyris,n. sp.,,,,,,,
16318,,263,18,Radiolaria,963,Clathrocirus,multiforis,n. sp.,,,,,,,
16319,,264,18,Radiolaria,963,Clathrocirus,multiforis,n. sp.,,,,,,,
16320,,265,18,Radiolaria,963,Clathrocirus,multiforis,n. sp.,,,,,,,
16321,,266,18,Radiolaria,963,Clathrocirus,multiforis,n. sp.,,,,,,,
16322,,267,18,Radiolaria,963,Clathrocirus,multiforis,n. sp.,,,,,,,
16323,,268,18,Radiolaria,963,Clathrocirus,multiforis,n. sp.,,,,,,,
16324,,269,18,Radiolaria,963,Clathrocirus,multiforis,n. sp.,,,,,,,
16325,,270,18,Radiolaria,963,Clathrocirus,multiforis,n. sp.,,,,,,,
16326,,271,18,Radiolaria,963,Clathrocirus,multiforis,n. sp.,,,,,,,
16327,,272,18,Radiolaria,963,Clathrocirus,multiforis,n. sp.,,,,,,,
16328,,273,18,Radiolaria,963,Clathrocirus,multiforis,n. sp.,,,,,,,
16329,,274,18,Radiolaria,963,Clathrocirus,multiforis,n. sp.,,,,,,,
16330,,270,18,Radiolaria,963,Cortiniscus,tripodiscus,n. sp.,,,,,,,
16331,,271,18,Radiolaria,963,Cortiniscus,tripodiscus,n. sp.,,,,,,,
16332,,272,18,Radiolaria,963,Cortiniscus,tripodiscus,n. sp.,,,,,,,
16333,,273,18,Radiolaria,963,Cortiniscus,tripodiscus,n. sp.,,,,,,,
16334,,274,18,Radiolaria,963,Cortiniscus,tripodiscus,n. sp.,,,,,,,
16335,,268,18,Radiolaria,964,Cortiniscus,diplyaris,n. sp.,,,,,,,
16336,,348,18,Radiolaria,964,Cortiniscus,tripylaris,n. sp.,,,,,,,
16337,,,18,Radiolaria,964,Cortiniscus,typicus,n. sp.,,,various depths; cosmopolitan,,,,
16338,,270,18,Radiolaria,965,Stephaniscus,tetrapodius,n. sp.,,,,,,,
16339,,271,18,Radiolaria,965,Stephaniscus,tetrapodius,n. sp.,,,,,,,
16340,,272,18,Radiolaria,965,Stephaniscus,tetrapodius,n. sp.,,,,,,,
16341,,273,18,Radiolaria,965,Stephaniscus,tetrapodius,n. sp.,,,,,,,
16342,,274,18,Radiolaria,965,Stephaniscus,tetrapodius,n. sp.,,,,,,,
16343,,266,18,Radiolaria,965,Stephaniscus,quadrifurcus,n. sp.,,,,,,,
16344,,351,18,Radiolaria,965,Stephaniscus,quadrigatus,n. sp.,,,surface,,,,
16345,,332,18,Radiolaria,966,Stephaniscus,medusinus,n. sp.,,,,,,,
16346,,266,18,Radiolaria,966,Semantiscus,hexapodius,n. sp.,,,,,,,
16347,,271,18,Radiolaria,966,Semantiscus,hexaspyris,n. sp.,,,,,,,
16348,,225,18,Radiolaria,967,semantiscus,hexapylus,n. sp.,,,,4475,,,
16349,,266,18,Radiolaria,971,zygostephanus,serratus,n. sp.,,,,2750,,,
16350,,244,18,Radiolaria,971,zygostephanus,ramosus,n. sp.,,,,2900,,,
16351,,271,18,Radiolaria,972,zygostephanus,reniformis,n. sp.,,,,2425,,,
16352,,332,18,Radiolaria,972,zygostephanus,violina,n. sp.,,,,2200,,,
16353,,300,18,Radiolaria,972,zygostephanus,bicornis,n. sp.,,,,1375,,,
16354,,268,18,Radiolaria,973,zygostephanus,dizonium,n. sp.,,,,2900,,,
16355,,236,18,Radiolaria,973,zygostephanus,paradictyum,n. sp.,,,surface,,,,
16356,,272,18,Radiolaria,973,zygostephanus,constrictum,n. sp.,,,,2600,,,
16357,,263,18,Radiolaria,974,coronidium,dyostephanus,n. sp.,,,,2650,,,
16358,,272,18,Radiolaria,974,coronidium,cervicorne,n. sp.,,,,2600,,,
16359,,348,18,Radiolaria,975,coronidium,acacia,n. sp.,,,,2450,,,
16360,,265,18,Radiolaria,976,Acanthodesmia,ceratospyris,n. sp.,,,,2900,,,
16361,,347,18,Radiolaria,976,Acanthodesmia,mulleri,n. sp.,,,surface,,,,
16362,,265,18,Radiolaria,977,Eucoronis,perspicillium,n.sp.,,1,,,,,
16363,,266,18,Radiolaria,977,Eucoronis,perspicillium,n.sp.,,1,,,,,
16364,,267,18,Radiolaria,977,Eucoronis,perspicillium,n.sp.,,1,,,,,
16365,,268,18,Radiolaria,977,Eucoronis,perspicillium,n.sp.,,1,,,,,
16366,,225,18,Radiolaria,977,Eucoronis,laevigata,n.sp.,,1,,,,,
16367,,,18,Radiolaria,977,Eucoronis,nephrospyris,n.sp.,cosmopolitan,,,various,,,
16368,,272,18,Radiolaria,978,Eucoronis,angulata,n.sp.,,1,,,,,
16369,,264,18,Radiolaria,978,Eucoronis,cervicornis,n.sp.,,1,surface,,,,
16370,,247,18,Radiolaria,978,Eucoronis,arborescens,n.sp.,,1,surface,,,,
16371,,cosmopolitan,18,Radiolaria,978,Eucoronis,challengeri,n.sp.,,,,various,,,
16372,,274,18,Radiolaria,979,Plectocoronis,acantha,n.sp.,,1,,,,,
16373,,265,18,Radiolaria,979,Plectocoronis,triacantha,n.sp.,,1,,,,,
16374,,271,18,Radiolaria,979,Plectocoronis,pentacantha,n.sp.,,1,surface,,,,
16375,,266,18,Radiolaria,980,Podocoronis,dipodiscus,n.sp.,,1,,,,,
16376,,265,18,Radiolaria,980,Podocoronis,toxarium,n.sp.,,1,,,,,
16377,,266,18,Radiolaria,980,Podocoronis,toxarium,n.sp.,,1,,,,,
16378,,267,18,Radiolaria,980,Podocoronis,toxarium,n.sp.,,1,,,,,
16379,,268,18,Radiolaria,980,Podocoronis,toxarium,n.sp.,,1,,,,,
16380,,274,18,Radiolaria,981,Podocoronis,cortiniscus,n.sp.,,1,,,,,
16381,,238,18,Radiolaria,981,Podocoronis,tripodiscus,n.sp.,,1,surface,,,,
16382,,347,18,Radiolaria,981,Podocoronis,tetrapodiscus,n.sp.,,1,,,,,
16383,,295,18,Radiolaria,982,Podocoronis,hexapodiscus,n.sp.,,1,,,,,
16384,,273,18,Radiolaria,982,Podocoronis,polypodiscus,n.sp.,,1,,,,,
16385,,241,18,Radiolaria,983,Tristephanium,dimensivum,n.sp.,,1,,,,,
16386,,271,18,Radiolaria,983,Tristephanium,octopyle,n.sp.,,1,,,,,
16387,,342,18,Radiolaria,984,Tristephanium,quadricorne,n.sp.,,1,,,,,
16388,,347,18,Radiolaria,984,Tricyclidium,dictyospyris,n.sp.,,1,,,,,
16389,,348,18,Radiolaria,985,Tricyclidium,semantrum,n.sp.,,1,,,,,
16390,,224,18,Radiolaria,985,Trissocircus,lentellipsis,n.sp.,,1,,,,,
16391,,268,18,Radiolaria,985,Trissocircus,binellipsis,n.sp.,,1,,,,,
16392,,271,18,Radiolaria,986,Trissocircus,octahedrus,n.sp.,,1,,,,,
16393,,268,18,Radiolaria,986,Trissocircus,globus,n.sp.,,1,,,,,
16394,,265,18,Radiolaria,987,Trissocyclus,stauroporus,n. sp.,,1,,,,,
16395,,298,18,Radiolaria,987,Trissocyclus,triaxonius,n. sp.,,1,,,,,
16396,,,18,Radiolaria,987,Trissocyclus,sphaeridium,n. sp.,"Indian Ocean, Belligemma",1,surface,,,,
16397,,263,18,Radiolaria,991,Protympanium,primordiale,n. sp.,,1,,,,,
16398,,271,18,Radiolaria,992,Protympanium,amphipodium,n. sp.,,1,,,,,
16399,,268,18,Radiolaria,992,Protympanium,trissocircus,n. sp.,,1,,,,,
16400,,225,18,Radiolaria,993,Acrocubus,octopylus,n. sp.,,1,,,,,
16401,,348,18,Radiolaria,993,Acrocubus,tesseralis,n. sp.,,1,,,,,
16402,,244,18,Radiolaria,993,Acrocubus,brachiatus,n. sp.,,1,,,,,
16403,,268,18,Radiolaria,993,Acrocubus,amphistylus,n. sp.,,1,,,,,
16404,,265,18,Radiolaria,993,Acrocubus,arcuatus,n. sp.,,1,,,,,
16405,,241,18,Radiolaria,994,Acrocubus,lasanum,n. sp.,,1,,,,,
16406,,266,18,Radiolaria,994,Acrocubus,cortinaris,n. sp.,,1,,,,,
16407,,332,18,Radiolaria,994,Acrocubus,tetrapodius,n. sp.,,1,,,,,
16408,,289,18,Radiolaria,995,Acrocubus,amphithectus,n. sp.,,1,,,,,
16409,,265,18,Radiolaria,995,Toxarium,circospyris,n. sp.,,1,,,,,
16410,,266,18,Radiolaria,995,Toxarium,circospyris,n. sp.,,1,,,,,
16411,,267,18,Radiolaria,995,Toxarium,circospyris,n. sp.,,1,,,,,
16412,,268,18,Radiolaria,995,Toxarium,circospyris,n. sp.,,1,,,,,
16413,,269,18,Radiolaria,995,Toxarium,circospyris,n. sp.,,1,,,,,
16414,,270,18,Radiolaria,995,Toxarium,circospyris,n. sp.,,1,,,,,
16415,,271,18,Radiolaria,995,Toxarium,circospyris,n. sp.,,1,,,,,
16416,,272,18,Radiolaria,995,Toxarium,circospyris,n. sp.,,1,,,,,
16417,,273,18,Radiolaria,995,Toxarium,circospyris,n. sp.,,1,,,,,
16418,,274,18,Radiolaria,995,Toxarium,circospyris,n. sp.,,1,,,,,
16419,,,18,Radiolaria,996,Toxarium,subcirculare,n. sp.,North Atlantic (Antiles),1,surface,,,,
16420,,265,18,Radiolaria,996,Toxarium,thorax,n. sp.,,1,,,,,
16421,,236,18,Radiolaria,996,Toxarium,constrictum,n. sp.,,1,surface,,,,
16422,,348,18,Radiolaria,996,Toxarium,cordatum,n. sp.,,1,,,,,
16423,,270,18,Radiolaria,997,Toxarium,furcatum,n. sp.,,,,,,,
16424,,295,18,Radiolaria,997,Toxarium,pedantum,n. sp. ,,,,,,,
16425,,271,18,Radiolaria,997,Toxarium,bifurcum,n. sp. ,,,,,,,
16426,,271,18,Radiolaria,998,Microcubus,dodecastoma,n. sp. ,,,,,,,
16427,,272,18,Radiolaria,998,Microcubus,dodecastoma,n. sp. ,,,,,,,
16428,,273,18,Radiolaria,998,Microcubus,dodecastoma,n. sp. ,,,,,,,
16429,,274,18,Radiolaria,998,Microcubus,dodecastoma,n. sp. ,,,,,,,
16430,,271,18,Radiolaria,998,Microcubus,zonarius,n. sp. ,,,,,,,
16431,,253,18,Radiolaria,999,Microcubus,quadrupes,n. sp. ,,,,,,,
16432,,235,18,Radiolaria,999,Microcubus,cornutus,n. sp. ,,,surface,,,,
16433,,272,18,Radiolaria,999,Microcubus,amphispyris,n. sp. ,,,,,,,
16434,,273,18,Radiolaria,1000,Octotymypanum,octospinum,n. sp. ,,,,,,,
16435,,274,18,Radiolaria,1000,Octotymypanum,octonarium,n. sp. ,,,,,,,
16436,,274,18,Radiolaria,1000,Octotymypanum,arborescens,n. sp. ,,,,,,,
16437,,272,18,Radiolaria,1000,Octotymypanum,cervicorne,n. sp. ,,,,,,,
16438,,272,18,Radiolaria,1001,Tympaniscus,corona,n. sp. ,,,,,,,
16439,,244,18,Radiolaria,1001,Tympaniscus,bipes,n. sp. ,,,,,,,
16440,,268,18,Radiolaria,1001,Tympaniscus,dipodiscus,n. sp. ,,,,,,,
16441,,298,18,Radiolaria,1002,Tympaniscus,quadrupes,n. sp. ,,,,,,,
16442,,347,18,Radiolaria,1002,Tympaniscus,dodescaster,n. sp. ,,,,,,,
16443,,300,18,Radiolaria,1003,Tympanidium,foliosum,n. sp. ,,,,,,,
16444,,295,18,Radiolaria,1003,Tympanidium,spinosum,n. sp. ,,,,,,,
16445,,225,18,Radiolaria,1004,Tympanidium,binoctonum,n. sp. ,,,,,,,
16446,,347,18,Radiolaria,1004,Tympanidium,staurocircum,n. sp.,,,,,,,
16447,,266,18,Radiolaria,1005,Paratympanum,hexastylum,n. sp. ,,,,,,,
16448,,268,18,Radiolaria,1005,Paratympanum,octosylum,n. sp. ,,,,,,,
16449,,271,18,Radiolaria,1005,Paratympanum,decastylum ,n. sp. ,,,,,,,
16450,,225,18,Radiolaria,1006,Lithotympanum,tuberosum,n. sp. ,,,,,,,
16451,,224,18,Radiolaria,1006,Lithotympanum,spinosum,n. sp. ,,,,,,,
16452,,338,18,Radiolaria,1007,Dystympanium,dictyocha,n. sp.,,,,,,,
16453,,347,18,Radiolaria,1007,Dystympanium,distephanus,n. sp.,,,,,,,
16454,,332,18,Radiolaria,1007,Dystympanium,medusa,n. sp.,,,,,,,
16455,,263,18,Radiolaria,1008,Parastephanus,circularis,n. sp.,,,,,,,
16456,,236,18,Radiolaria,1008,Parastephanus,quadrispinus,n. sp.,,,,,,,
16457,,272,18,Radiolaria,1008,Parastephanus,asymmetricus,n. sp.,,,,,,,
16458,,300,18,Radiolaria,1009,Parastephanus,dispar,n. sp.,,,,,,,
16459,,347,18,Radiolaria,1009,Prismatium,tripodium,n. sp.,,,,,,,
16460,,266,18,Radiolaria,1010,Pseudocubus,obeliscus,n. sp.,,,,,,,
16461,,271,18,Radiolaria,1010,Pseudocubus,octostylus,n. sp.,,,,,,,
16462,,272,18,Radiolaria,1011,Pseudocubus,hexapylus,n. sp.,,,,,,,
16463,,224,18,Radiolaria,1011,Lithocubus,geometricus,n. sp.,,,,,,,
16464,,,18,Radiolaria,1011,Lithocubus,octacanthus,n. sp.,Canary islands,,surface,,,,
16465,,271,18,Radiolaria,1012,Lithocubus,atragalus,n. sp.,,,,,,,
16466,,268,18,Radiolaria,1012,Circotympanum,hexagonium,n. sp.,,,,,,,
16467,,271,18,Radiolaria,1013,Circotympanum,octogonium,n. sp.,,,,,,,
16468,,244,18,Radiolaria,1013,Circotympanum,decagonium,n. sp.,,,,,,,
16469,,266,18,Radiolaria,1013,Eutympanium,musicantum,n. sp.,,,,,,,
16470,,268,18,Radiolaria,1014,Eutympanium,octonarium,n. sp.,,,,,,,
16471,,332,18,Radiolaria,1014,Eutympanium,coronarium,n. sp.,,,,,,,
16472,,225,18,Radiolaria,1014,Eutympanium,militare,n. sp.,,,,,,,
16473,,300,18,Radiolaria,1014,Eutympanium,dodecarium,n. sp.,,,,,,,
16474,,271,18,Radiolaria,1025,Tripospyris,cortina,n. sp.,,,,,,,
16475,,266,18,Radiolaria,1026,Tripospyris,cortiniscus,n. sp.,,,,,,,
16476,,244,18,Radiolaria,1026,Tripospyris,semantis,n. sp.,,,,,,,
16477,,332,18,Radiolaria,1026,Tripospyris,diomma,n. sp.,,,,,,,
16478,,225,18,Radiolaria,1027,Tripospyris,conifera,n. sp.,,1,,,,,
16479,,,18,Radiolaria,1027,Tripospyris,semantrum,n. sp.,"South Atlantic, Cape of Good Hope (Wilhelm Bleek)",1,Surface,,,,
16480,,266,18,Radiolaria,1028,Tripospyris,capitata,n. sp.,,1,,,,,
16481,,348,18,Radiolaria,1028,Tripospyris,tessaromma,n. sp.,,1,,,,,
16482,,265,18,Radiolaria,1028,Tripospyris,hexomma,n. sp.,,1,,,,,
16483,,347,18,Radiolaria,1029,Tripospyris,semantidium,n. sp.,,1,,,,,
16484,,271,18,Radiolaria,1029,Tripospyris,furcata,n. sp.,,1,,,,,
16485,,260,18,Radiolaria,1030,Triceraspyris,tripodiscus,n. sp.,,1,,,,,
16486,,261,18,Radiolaria,1030,Triceraspyris,tripodiscus,n. sp.,,1,,,,,
16487,,262,18,Radiolaria,1030,Triceraspyris,tripodiscus,n. sp.,,1,,,,,
16488,,263,18,Radiolaria,1030,Triceraspyris,tripodiscus,n. sp.,,1,,,,,
16489,,264,18,Radiolaria,1030,Triceraspyris,tripodiscus,n. sp.,,1,,,,,
16490,,265,18,Radiolaria,1030,Triceraspyris,tripodiscus,n. sp.,,1,,,,,
16491,,266,18,Radiolaria,1030,Triceraspyris,tripodiscus,n. sp.,,1,,,,,
16492,,267,18,Radiolaria,1030,Triceraspyris,tripodiscus,n. sp.,,1,,,,,
16493,,268,18,Radiolaria,1030,Triceraspyris,tripodiscus,n. sp.,,1,,,,,
16494,,269,18,Radiolaria,1030,Triceraspyris,tripodiscus,n. sp.,,1,,,,,
16495,,270,18,Radiolaria,1030,Triceraspyris,tripodiscus,n. sp.,,1,,,,,
16496,,271,18,Radiolaria,1030,Triceraspyris,tripodiscus,n. sp.,,1,,,,,
16497,,272,18,Radiolaria,1030,Triceraspyris,tripodiscus,n. sp.,,1,,,,,
16498,,273,18,Radiolaria,1030,Triceraspyris,tripodiscus,n. sp.,,1,,,,,
16499,,274,18,Radiolaria,1030,Triceraspyris,tripodiscus,n. sp.,,1,,,,,
16500,,265,18,Radiolaria,1030,Triceraspyris,cortiniscus,n. sp.,,1,,,,,
16501,,225,18,Radiolaria,1031,Triceraspyris,giraffa,n. sp.,,1,,,,,
16502,,332,18,Radiolaria,1031,Triceraspyris,corallorrhiza,n. sp.,,1,,,,,
16503,,241,18,Radiolaria,1031,Triceraspyris,maniculata,n. sp.,,1,,,,,
16504,,348,18,Radiolaria,1032,Triceraspyris,longicornis,n. sp.,,1,,,,,
16505,,295,18,Radiolaria,1032,Triceraspyris,damaecornis,n. sp.,,1,,,,,
16506,,347,18,Radiolaria,1033,Tristylospyris,palmipes,n. sp.,,1,,,,,
16507,,244,18,Radiolaria,1033,Tristylospyris,scaphipes,n. sp.,,1,,,,,
16508,,272,18,Radiolaria,1033,Tristylospyris,clavipes,n. sp.,,1,,,,,
16509,,318,18,Radiolaria,1034,Tristylospyris,furcata,n. sp.,,1,,,,,
16510,,265,18,Radiolaria,1034,Tristylospyris,ramosa,n. sp.,,1,,,,,
16511,,268,18,Radiolaria,1034,Tristylospyris,tripodiscium,n. sp.,,1,,,,,
16512,,272,18,Radiolaria,1035,Cephalospyris,cancellata,n. sp.,,1,,,,,
16513,,271,18,Radiolaria,1035,Cephalospyris,ovata,n. sp.,,1,,,,,
16514,,274,18,Radiolaria,1035,Cephalospyris,triangulata,n. sp.,,1,,,,,
16515,,272,18,Radiolaria,1036,Dipospyrus,cubus,n. sp.,,1,,,,,
16516,,268,18,Radiolaria,1037,Dipospyris,chelifer,n. sp.,,,,,,,
16517,,266,18,Radiolaria,1037,Dipospyris,irregularis,n. sp.,,,,,,,
16518,,267,18,Radiolaria,1037,Dipospyris,irregularis,n. sp.,,,,,,,
16519,,268,18,Radiolaria,1037,Dipospyris,irregularis,n. sp.,,,,,,,
16520,,348,18,Radiolaria,1037,Dipospyris,sigmopodium,n. sp.,,,,,,,
16521,,263,18,Radiolaria,1037,Dipospyris,forcipata,n. sp.,,,,,,,
16522,,264,18,Radiolaria,1037,Dipospyris,forcipata,n. sp.,,,,,,,
16523,,265,18,Radiolaria,1037,Dipospyris,forcipata,n. sp.,,,,,,,
16524,,266,18,Radiolaria,1037,Dipospyris,forcipata,n. sp.,,,,,,,
16525,,267,18,Radiolaria,1037,Dipospyris,forcipata,n. sp.,,,,,,,
16526,,268,18,Radiolaria,1037,Dipospyris,forcipata,n. sp.,,,,,,,
16527,,335,18,Radiolaria,1038,Brachiospyris,ocellata,n. sp.,,,,,,,
16528,,206,18,Radiolaria,1038,Brachiospyris,diacantha,n. sp.,,,,,,,
16529,,338,18,Radiolaria,1039,Dendrospyris,furcata,n. sp.,,,,,,,
16530,,332,18,Radiolaria,1039,Dendrospyris,polyrrhiza,n. sp.,,,,,,,
16531,,353,18,Radiolaria,1040,Dendrospyris,ramosa,n. sp.,,,,,,,
16532,,347,18,Radiolaria,1040,Dendrospyris,arborescens,n. sp.,,,,,,,
16533,,267,18,Radiolaria,1040,Dorcadospyris,dentata,n. sp.,,,,,,,
16534,,268,18,Radiolaria,1040,Dorcadospyris,dentata,n. sp.,,,,,,,
16535,,269,18,Radiolaria,1040,Dorcadospyris,dentata,n. sp.,,,,,,,
16536,,270,18,Radiolaria,1040,Dorcadospyris,dentata,n. sp.,,,,,,,
16537,,271,18,Radiolaria,1040,Dorcadospyris,dentata,n. sp.,,,,,,,
16538,,272,18,Radiolaria,1040,Dorcadospyris,dentata,n. sp.,,,,,,,
16539,,273,18,Radiolaria,1040,Dorcadospyris,dentata,n. sp.,,,,,,,
16540,,274,18,Radiolaria,1040,Dorcadospyris,dentata,n. sp.,,,,,,,
